Company_ID,CollarID,Fromdepth,Todepth,Company_Lithocode,Company_Lithology,CET_Lithology,Score,Comment,CET_Comment,Comment_Score,
15,3184718,0,2.0,,,,0,,,0,
15,3184714,0,2.0,,,,0,,,0,
15,3184727,0,24.0,,,,0,,,0,
15,3184714,0,2.0,,,,0,,,0,
15,3184639,0,4.0,,,,0,,,0,
15,3184647,0,16.0,,,,0,,,0,
15,3184712,0,2.0,,,,0,,,0,
15,3184647,0,16.0,,,,0,,,0,
15,3184712,0,2.0,,,,0,,,0,
15,3184351,0,6.0,,,,0,,,0,
15,3184421,0,6.0,,,,0,,,0,
15,3184351,0,6.0,,,,0,,,0,
15,3184727,0,24.0,,,,0,,,0,
15,3184466,0,17.0,,,,0,,,0,
15,3184466,0,17.0,,,,0,,,0,
15,3184639,0,4.0,,,,0,,,0,
15,3184831,0,10.0,,,,0,,,0,
15,3184644,0,16.0,,,,0,,,0,
15,3184831,0,10.0,,,,0,,,0,
15,3184641,0,21.0,,,,0,,,0,
15,3184641,0,21.0,,,,0,,,0,
15,3184652,0,17.0,,,,0,,,0,
15,3184719,0,2.0,,,,0,,,0,
15,3184719,0,2.0,,,,0,,,0,
15,3184652,0,17.0,,,,0,,,0,
15,3184644,0,16.0,,,,0,,,0,
15,3184430,0,8.0,,,,0,,,0,
15,3184430,0,8.0,,,,0,,,0,
15,3184653,0,16.0,,,,0,,,0,
15,3184653,0,16.0,,,,0,,,0,
15,3184643,0,73.0,,,,0,,,0,
15,3184643,0,73.0,,,,0,,,0,
15,3184720,0,2.0,,,,0,,,0,
15,3184718,0,2.0,,,,0,,,0,
15,3184720,0,2.0,,,,0,,,0,
15,3184472,0,6.0,,,,0,,,0,
15,3184472,0,6.0,,,,0,,,0,
15,3184380,0,12.0,,,,0,,,0,
15,3184380,0,12.0,,,,0,,,0,
15,3184467,0,12.0,,,,0,,,0,
15,3184392,0,10.0,,,,0,,,0,
15,3184392,0,10.0,,,,0,,,0,
15,3184726,0,22.0,,,,0,,,0,
15,3184726,0,22.0,,,,0,,,0,
15,3184467,0,12.0,,,,0,,,0,
15,3184465,0,18.0,,,,0,,,0,
15,3184465,0,18.0,,,,0,,,0,
15,3184547,0,1.0,,,,0,,,0,
15,3184547,0,1.0,,,,0,,,0,
15,3184419,0,8.0,,,,0,,,0,
15,3184420,0,8.0,,,,0,,,0,
15,3184419,0,8.0,,,,0,,,0,
15,3184420,0,8.0,,,,0,,,0,
15,3184391,0,10.0,,,,0,,,0,
15,3184455,0,10.0,,,,0,,,0,
15,3184455,0,10.0,,,,0,,,0,
15,3184391,0,10.0,,,,0,,,0,
15,3184421,0,6.0,,,,0,,,0,
15,3184393,0,3.0,,,,0,,,0,
15,3184393,0,3.0,,,,0,,,0,
15,3184386,0,8.0,,,,0,,,0,
15,3184386,0,8.0,,,,0,,,0,
15,3184383,0,13.0,,,,0,,,0,
15,3184383,0,13.0,,,,0,,,0,
15,3184599,0,4.0,,,,0,,,0,
15,3184444,0,12.0,,,,0,,,0,
15,3184693,0,6.0,,,,0,,,0,
15,3184448,0,19.0,,,,0,,,0,
15,3184448,0,19.0,,,,0,,,0,
15,3184371,0,8.0,,,,0,,,0,
15,3184371,0,8.0,,,,0,,,0,
15,3184693,0,6.0,,,,0,,,0,
15,3184814,0,66.0,,,,0,,,0,
15,3184827,0,15.0,,,,0,,,0,
15,3184827,0,15.0,,,,0,,,0,
15,3184703,0,6.0,,,,0,,,0,
15,3184703,0,6.0,,,,0,,,0,
15,3184782,0,26.0,,,,0,,,0,
15,3184530,0,1.0,,,,0,,,0,
15,3184530,0,1.0,,,,0,,,0,
15,3184444,0,12.0,,,,0,,,0,
15,3184692,0,8.0,,,,0,,,0,
15,3184692,0,8.0,,,,0,,,0,
15,3184782,0,26.0,,,,0,,,0,
15,3184367,0,6.0,,,,0,,,0,
15,3184445,0,19.0,,,,0,,,0,
15,3184785,0,14.0,,,,0,,,0,
15,3184785,0,14.0,,,,0,,,0,
15,3184784,0,18.0,,,,0,,,0,
15,3184784,0,18.0,,,,0,,,0,
15,3184588,0,4.0,,,,0,,,0,
15,3184588,0,4.0,,,,0,,,0,
15,3184690,0,16.0,,,,0,,,0,
15,3184690,0,16.0,,,,0,,,0,
15,3184506,0,2.0,,,,0,,,0,
15,3184634,0,17.0,,,,0,,,0,
15,3184634,0,17.0,,,,0,,,0,
15,3184781,0,30.0,,,,0,,,0,
15,3184781,0,30.0,,,,0,,,0,
15,3184375,0,8.0,,,,0,,,0,
15,3184445,0,19.0,,,,0,,,0,
15,3184447,0,13.0,,,,0,,,0,
15,3184447,0,13.0,,,,0,,,0,
15,3184515,0,1.0,,,,0,,,0,
15,3184367,0,6.0,,,,0,,,0,
15,3184506,0,2.0,,,,0,,,0,
15,3184594,0,4.0,,,,0,,,0,
15,3184780,0,15.0,,,,0,,,0,
15,3184780,0,15.0,,,,0,,,0,
15,3184520,0,6.0,,,,0,,,0,
15,3184520,0,6.0,,,,0,,,0,
15,3184594,0,4.0,,,,0,,,0,
15,3184526,0,4.0,,,,0,,,0,
15,3184814,0,66.0,,,,0,,,0,
15,3184526,0,4.0,,,,0,,,0,
15,3184515,0,1.0,,,,0,,,0,
15,3184818,0,78.0,,,,0,,,0,
15,3184582,0,2.0,,,,0,,,0,
15,3184773,0,10.0,,,,0,,,0,
15,3184596,0,2.0,,,,0,,,0,
15,3184582,0,2.0,,,,0,,,0,
15,3184773,0,10.0,,,,0,,,0,
15,3184636,0,7.0,,,,0,,,0,
15,3184687,0,2.0,,,,0,,,0,
15,3184596,0,2.0,,,,0,,,0,
15,3184374,0,8.0,,,,0,,,0,
15,3184374,0,8.0,,,,0,,,0,
15,3184809,0,3.0,,,,0,,,0,
15,3184375,0,8.0,,,,0,,,0,
15,3184695,0,10.0,,,,0,,,0,
15,3184809,0,3.0,,,,0,,,0,
15,3184695,0,10.0,,,,0,,,0,
15,3184818,0,78.0,,,,0,,,0,
15,3184528,0,4.0,,,,0,,,0,
15,3184636,0,7.0,,,,0,,,0,
15,3184687,0,2.0,,,,0,,,0,
15,3184528,0,4.0,,,,0,,,0,
15,3184817,0,67.0,,,,0,,,0,
15,3184771,0,15.0,,,,0,,,0,
15,3184817,0,67.0,,,,0,,,0,
15,3184771,0,15.0,,,,0,,,0,
15,3184440,0,16.0,,,,0,,,0,
15,3184440,0,16.0,,,,0,,,0,
15,3184816,0,79.0,,,,0,,,0,
15,3184816,0,79.0,,,,0,,,0,
15,3184525,0,11.0,,,,0,,,0,
15,3184525,0,11.0,,,,0,,,0,
15,3184815,0,72.0,,,,0,,,0,
15,3184815,0,72.0,,,,0,,,0,
15,3184518,0,1.0,,,,0,,,0,
15,3184518,0,1.0,,,,0,,,0,
15,3184373,0,8.0,,,,0,,,0,
15,3184373,0,8.0,,,,0,,,0,
15,3184691,0,2.0,,,,0,,,0,
15,3184438,0,14.0,,,,0,,,0,
15,3184691,0,2.0,,,,0,,,0,
15,3184438,0,14.0,,,,0,,,0,
15,3184635,0,6.0,,,,0,,,0,
15,3184635,0,6.0,,,,0,,,0,
15,3184434,0,4.0,,,,0,,,0,
15,3184434,0,4.0,,,,0,,,0,
15,3184587,0,4.0,,,,0,,,0,
15,3184826,0,8.0,,,,0,,,0,
15,3184587,0,4.0,,,,0,,,0,
15,3184826,0,8.0,,,,0,,,0,
15,3184599,0,4.0,,,,0,,,0,
15,3184732,0,5.0,,,,0,,,0,
15,3184732,0,5.0,,,,0,,,0,
15,3184675,0,1.0,,,,0,,,0,
15,3184675,0,1.0,,,,0,,,0,
15,3184762,0,6.0,,,,0,,,0,
15,3184475,0,4.0,,,,0,,,0,
15,3184735,0,10.0,,,,0,,,0,
15,3184603,0,1.0,,,,0,,,0,
15,3184475,0,4.0,,,,0,,,0,
15,3184735,0,10.0,,,,0,,,0,
15,3184478,0,5.0,,,,0,,,0,
15,3184939,0,0.5,,,,0,,,0,
15,3184478,0,5.0,,,,0,,,0,
15,3184939,0,0.5,,,,0,,,0,
15,3184606,0,2.0,,,,0,,,0,
15,3184606,0,2.0,,,,0,,,0,
15,3184603,0,1.0,,,,0,,,0,
15,3184661,0,85.0,,,,0,,,0,
15,3184503,0,14.0,,,,0,,,0,
15,3184356,0,8.0,,,,0,,,0,
15,3184356,0,8.0,,,,0,,,0,
15,3184739,0,1.0,,,,0,,,0,
15,3184744,0,4.0,,,,0,,,0,
15,3184503,0,14.0,,,,0,,,0,
15,3184661,0,85.0,,,,0,,,0,
15,3184739,0,1.0,,,,0,,,0,
15,3184793,0,3.0,,,,0,,,0,
15,3184404,0,83.0,,,,0,,,0,
15,3184404,0,83.0,,,,0,,,0,
15,3184481,0,2.0,,,,0,,,0,
15,3184481,0,2.0,,,,0,,,0,
15,3184927,0,0.5,,,,0,,,0,
15,3184360,0,6.0,,,,0,,,0,
15,3184360,0,6.0,,,,0,,,0,
15,3184927,0,0.5,,,,0,,,0,
15,3184617,0,8.0,,,,0,,,0,
15,3184617,0,8.0,,,,0,,,0,
15,3184744,0,4.0,,,,0,,,0,
15,3184580,0,1.0,,,,0,,,0,
15,3184580,0,1.0,,,,0,,,0,
15,3184618,0,8.0,,,,0,,,0,
15,3184414,0,8.0,,,,0,,,0,
15,3184618,0,8.0,,,,0,,,0,
15,3184414,0,8.0,,,,0,,,0,
15,3184794,0,1.0,,,,0,,,0,
15,3184794,0,1.0,,,,0,,,0,
15,3184742,0,6.0,,,,0,,,0,
15,3184742,0,6.0,,,,0,,,0,
15,3184488,0,4.0,,,,0,,,0,
15,3184488,0,4.0,,,,0,,,0,
15,3184925,0,0.5,,,,0,,,0,
15,3184925,0,0.5,,,,0,,,0,
15,3184493,0,10.0,,,,0,,,0,
15,3184924,0,0.5,,,,0,,,0,
15,3184493,0,10.0,,,,0,,,0,
15,3184924,0,0.5,,,,0,,,0,
15,3184754,0,6.0,,,,0,,,0,
15,3184754,0,6.0,,,,0,,,0,
15,3184659,0,69.0,,,,0,,,0,
15,3184659,0,69.0,,,,0,,,0,
15,3184415,0,12.0,,,,0,,,0,
15,3184415,0,12.0,,,,0,,,0,
15,3184416,0,12.0,,,,0,,,0,
15,3184416,0,12.0,,,,0,,,0,
15,3184483,0,2.0,,,,0,,,0,
15,3184759,0,1.0,,,,0,,,0,
15,3184767,0,7.0,,,,0,,,0,
15,3184767,0,7.0,,,,0,,,0,
15,3184759,0,1.0,,,,0,,,0,
15,3184616,0,8.0,,,,0,,,0,
15,3184616,0,8.0,,,,0,,,0,
15,3184483,0,2.0,,,,0,,,0,
15,3184610,0,3.0,,,,0,,,0,
15,3184610,0,3.0,,,,0,,,0,
15,3184359,0,8.0,,,,0,,,0,
15,3184359,0,8.0,,,,0,,,0,
15,3184667,0,42.0,,,,0,,,0,
15,3184354,0,8.0,,,,0,,,0,
15,3184354,0,8.0,,,,0,,,0,
15,3184474,0,4.0,,,,0,,,0,
15,3184474,0,4.0,,,,0,,,0,
15,3184667,0,42.0,,,,0,,,0,
15,3184406,0,8.0,,,,0,,,0,
15,3184406,0,8.0,,,,0,,,0,
15,3184793,0,3.0,,,,0,,,0,
15,3184737,0,9.0,,,,0,,,0,
15,3184612,0,3.0,,,,0,,,0,
15,3184612,0,3.0,,,,0,,,0,
15,3184762,0,6.0,,,,0,,,0,
15,3184755,0,10.0,,,,0,,,0,
15,3184755,0,10.0,,,,0,,,0,
15,3184737,0,9.0,,,,0,,,0,
15,3184405,0,10.0,,,,0,,,0,
15,3184405,0,10.0,,,,0,,,0,
15,3184790,0,6.0,,,,0,,,0,
15,3184790,0,6.0,,,,0,,,0,
15,3184502,0,6.0,,,,0,,,0,
15,3184502,0,6.0,,,,0,,,0,
15,3184671,0,2.0,,,,0,,,0,
15,3184671,0,2.0,,,,0,,,0,
84,558438,0,3.0,,,,0,Cherty sediment,sediment,101,
84,558438,0,3.0,,,,0,Cherty sediment,sediment,101,
84,558453,0,2.0,,,,0,,,0,
84,558432,0,8.0,,,,0,locally bedded; strongly wthd BIF,banded_iron_formation,101,
84,558432,0,8.0,,,,0,locally bedded; strongly wthd BIF,banded_iron_formation,101,
84,558444,0,6.0,,,,0,sediment with chert,chert,101,
84,558444,0,6.0,,,,0,sediment with chert,chert,101,
84,1261673,0,26.0,,,,0,Some cherty patches,patches,101,
84,1261673,0,26.0,,,,0,Some cherty patches,patches,101,
84,558445,0,6.0,,,,0,,,0,
872,831902,0,1.16,,,,0,Complete oxidation. Clayey texture on surface of the core,Other,40,
872,831902,0,1.16,,,,0,Complete oxidation. Clayey texture on surface of the core,Other,40,
872,1614265,0,1.0,,,,0,,,0,
872,1614272,0,1.0,,,,0,,,0,
872,1614276,0,1.0,,,,0,NO SAMPLE NO DRILL RETURNS,Other,50,
872,1614276,0,1.0,,,,0,NO SAMPLE NO DRILL RETURNS,Other,50,
872,1614258,0,1.0,,,,0,NO SAMPLE NO DRILL RETURNS,Other,50,
872,1614258,0,1.0,,,,0,NO SAMPLE NO DRILL RETURNS,Other,50,
872,1614271,0,1.0,,,,0,,,0,
1286,4053968,0,5.0,,,,0,transported pisolitic gravels,colluvium,100,
1286,4053968,0,5.0,,,,0,transported pisolitic gravels,colluvium,100,
1286,4078206,0,3.0,,,,0,,,0,
1286,3031795,0,1.0,,,,0,0.5m soil then shales,soil,100,
1286,3031795,0,1.0,,,,0,0.5m soil then shales,soil,100,
1286,3031825,0,1.0,,,,0,transported with magnetic pisolites,colluvium,100,
1286,3031825,0,1.0,,,,0,transported with magnetic pisolites,colluvium,100,
1286,4053882,0,1.0,,,,0,,,0,
1286,4114043,0,2.0,,,,0,,,0,
1286,4113919,0,2.0,,,,0,,,0,
1286,4113950,0,1.0,,,,0,,,0,
1286,4113799,0,8.0,,,,0,Ironstone / siliceous,ironstone,100,
1286,4113799,0,8.0,,,,0,Ironstone / siliceous,ironstone,100,
1286,4114637,0,1.0,,,,0,,,0,
1286,3031796,0,1.0,,,,0,soil magnetic pisolites,soil,100,
1286,3031796,0,1.0,,,,0,soil magnetic pisolites,soil,100,
1286,3774291,0,6.0,,,,0,Ferruginous,ferruginous_deposits,81,
1286,3774291,0,6.0,,,,0,Ferruginous,ferruginous_deposits,81,
1286,4053843,0,1.0,,,,0,Very magnetic,Other,67,
1286,4053843,0,1.0,,,,0,Very magnetic,Other,67,
1286,4053977,0,1.0,,,,0,pisolitic laterite,laterite,101,
1286,4053977,0,1.0,,,,0,pisolitic laterite,laterite,101,
1286,4054050,0,4.0,,,,0,,,0,
1286,4114042,0,2.0,,,,0,,,0,
1286,4006335,0,1.5,,,,0,,,0,
1286,3774141,0,1.0,,,,0,,,0,
1286,4114214,0,3.0,,,,0,,,0,
1286,4114059,0,2.0,,,,0,,,0,
1286,4114174,0,9.0,,,,0,,,0,
1286,4114376,0,1.0,,,,0,,,0,
1286,4113760,0,1.0,,,,0,qtz float,Other,64,
1286,4113760,0,1.0,,,,0,qtz float,Other,64,
1286,3966773,0,1.0,,,,0,,,0,
1286,4054024,0,5.0,,,,0,,,0,
1286,3098923,0,1.0,,,,0,,,0,
1286,4078073,0,1.0,,,,0,,,0,
1286,4006237,0,3.0,,,,0,,,0,
1286,3031635,0,1.0,,,,0,,,0,
1286,4113798,0,3.0,,,,0,,,0,
1286,4114523,0,1.0,,,,0,,,0,
1286,4114749,0,1.0,,,,0,,,0,
1286,4053901,0,1.0,,,,0,,,0,
1286,4053894,0,4.0,,,,0,,,0,
1286,4006287,0,3.0,,,,0,,,0,
1286,3966776,0,1.0,,,,0,,,0,
1286,4114592,0,2.0,,,,0,,,0,
1286,3880690,0,2.0,,,,0,,,0,
1286,4113873,0,1.0,,,,0,,,0,
1286,3031566,0,1.0,,,,0,,,0,
1286,4114247,0,11.0,NR,Not logged\recorded,Other,52,no data,Other,53,
1286,4114247,0,11.0,NR,Not logged\recorded,Other,52,no data,Other,53,
1286,4114428,0,1.0,,,,0,,,0,
1286,4114332,0,5.0,,,,0,,,0,
1286,4114607,0,1.0,,,,0,,,0,
1286,4053980,0,3.0,,,,0,nodular lateritic duricrust,duricrust,101,
1286,4053980,0,3.0,,,,0,nodular lateritic duricrust,duricrust,101,
1286,4006290,0,3.0,,,,0,,,0,
1286,3880711,0,1.0,,,,0,silcrete/ferricrete,ferricrete,101,
1286,3880711,0,1.0,,,,0,silcrete/ferricrete,ferricrete,101,
1286,4113796,0,3.0,,,,0,,,0,
1286,4114063,0,1.0,,,,0,,,0,
1286,4114421,0,1.0,,,,0,,,0,
1286,4006292,0,3.0,,,,0,,,0,
1286,4113910,0,1.0,,,,0,,,0,
1286,4114194,0,3.0,,,,0,,,0,
1286,4053879,0,1.0,,,,0,,,0,
1286,4114649,0,0.5,,,,0,,,0,
1286,3031610,0,1.0,,,,0,PISOLITIC MAGHEMITE,Other,67,
1286,3031610,0,1.0,,,,0,PISOLITIC MAGHEMITE,Other,67,
1286,3774290,0,6.0,,,,0,Ferruginous,ferruginous_deposits,81,
1286,3774290,0,6.0,,,,0,Ferruginous,ferruginous_deposits,81,
1286,3031592,0,1.0,,,,0,,,0,
1286,4114232,0,3.0,,,,0,,,0,
1286,4113715,0,6.0,,,,0,,,0,
1286,3031602,0,1.0,,,,0,highly ferruginous,Other,65,
1286,3031602,0,1.0,,,,0,highly ferruginous,Other,65,
1286,4006295,0,3.0,,,,0,,,0,
1286,4006240,0,3.0,,,,0,,,0,
1286,4114978,0,2.0,,,,0,,,0,
1286,4114751,0,1.0,,,,0,collared in bedrock,Other,50,
1286,4114751,0,1.0,,,,0,collared in bedrock,Other,50,
1286,4114546,0,1.0,,,,0,,,0,
1286,3827777,0,14.0,NR,Not logged\recorded,Other,52,No geological data,Other,50,
1286,3827777,0,14.0,NR,Not logged\recorded,Other,52,No geological data,Other,50,
1286,4114189,0,1.0,,,,0,,,0,
1286,4114848,0,4.0,,,,0,indurated sap duricrust,duricrust,101,
1286,4114848,0,4.0,,,,0,indurated sap duricrust,duricrust,101,
1286,4113942,0,3.0,,,,0,SMALL LPS LAG,lag,101,
1286,4113942,0,3.0,,,,0,SMALL LPS LAG,lag,101,
1286,4114621,0,1.0,,,,0,,,0,
1286,4078197,0,3.0,,,,0,,,0,
1286,4114160,0,1.0,,,,0,,,0,
1286,4114475,0,1.0,,,,0,,,0,
1286,3031625,0,1.0,,,,0,SOH NO SAMPLE RETURNS,Other,53,
1286,3031625,0,1.0,,,,0,SOH NO SAMPLE RETURNS,Other,53,
1286,3031685,0,1.0,,,,0,sand pisolites transported,colluvium,101,
1286,3031685,0,1.0,,,,0,sand pisolites transported,colluvium,101,
1286,4114661,0,6.0,,,,0,,,0,
1286,3031759,0,1.0,,,,0,soil and green hued rock,rock,101,
1286,3031759,0,1.0,,,,0,soil and green hued rock,rock,101,
1286,3031714,0,1.0,,,,0,soft mud,mud,101,
1286,3031714,0,1.0,,,,0,soft mud,mud,101,
1286,4114467,0,1.0,,,,0,,,0,
1286,4113772,0,2.0,,,,0,,,0,
1286,3880692,0,2.0,,,,0,bif scree.,banded_iron_formation,100,
1286,3880692,0,2.0,,,,0,bif scree.,banded_iron_formation,100,
1286,4113814,0,4.0,SSH,Shale,mudstone,101,,,0,
1286,3880683,0,1.0,,,,0,bif scree off hill o/c.,banded_iron_formation,100,
1286,3880683,0,1.0,,,,0,bif scree off hill o/c.,banded_iron_formation,100,
1286,4113870,0,2.0,,,,0,,,0,
1286,4006332,0,1.0,,,,0,,,0,
1286,4114939,0,7.0,,,,0,,,0,
1286,4113797,0,3.0,,,,0,,,0,
1286,3827767,0,1.0,,,,0,,,0,
1286,4114242,0,2.0,,,,0,,,0,
1286,3098931,0,1.0,,,,0,gravel/weathered,gravel,100,
1286,3098931,0,1.0,,,,0,gravel/weathered,gravel,100,
1286,4053956,0,3.0,,,,0,,,0,
1286,4114855,0,13.0,,,,0,nodular lateritic duricrust,duricrust,101,
1286,4114855,0,13.0,,,,0,nodular lateritic duricrust,duricrust,101,
1286,3031778,0,1.0,,,,0,soil cemented lateritic gravels,soil,100,
1286,3031778,0,1.0,,,,0,soil cemented lateritic gravels,soil,100,
1286,4006264,0,3.0,,,,0,,,0,
1286,3774133,0,2.0,,,,0,hammer @ 2m,Other,47,
1286,3774133,0,2.0,,,,0,hammer @ 2m,Other,47,
1286,3031593,0,1.0,,,,0,NO DRILL RETURNS,Other,48,
1286,3031593,0,1.0,,,,0,NO DRILL RETURNS,Other,48,
1286,4053887,0,1.0,,,,0,,,0,
1286,4113955,0,1.0,,,,0,,,0,
1286,4114955,0,1.0,,,,0,,,0,
1286,3031687,0,1.0,,,,0,,,0,
1286,4114075,0,1.0,,,,0,,,0,
1286,4006289,0,3.0,,,,0,,,0,
1286,4114076,0,1.0,,,,0,,,0,
1286,1547615,0,1.0,,,,0,,,0,
1286,4006236,0,3.0,,,,0,,,0,
1286,4054063,0,4.0,,,,0,,,0,
1286,4006331,0,2.0,,,,0,,,0,
1286,4114191,0,1.0,,,,0,,,0,
1286,4054065,0,4.0,,,,0,,,0,
1286,1547593,0,1.0,,,,0,transported sands,colluvium,100,
1286,1547593,0,1.0,,,,0,transported sands,colluvium,100,
1286,4113730,0,2.0,,,,0,,,0,
1286,4078226,0,1.0,,,,0,,,0,
1286,4113920,0,1.0,,,,0,,,0,
1286,4113845,0,2.0,,,,0,,,0,
1286,3098888,0,1.0,,,,0,SOH,Other,67,
1286,3098888,0,1.0,,,,0,SOH,Other,67,
1286,1547513,0,1.0,SUN,Sediment undiff,sediment,101,,,0,
1286,3031634,0,1.0,,,,0,,,0,
1286,4114302,0,4.0,,,,0,,,0,
1286,3031745,0,1.0,,,,0,sand and pisolites,bioclastic,100,
1286,3031745,0,1.0,,,,0,sand and pisolites,bioclastic,100,
1286,3880710,0,3.0,,,,0,Silcrete,silcrete,101,
1286,3880710,0,3.0,,,,0,Silcrete,silcrete,101,
1286,4114466,0,1.0,,,,0,,,0,
1286,4114404,0,5.0,,,,0,,,0,
1286,4114849,0,1.0,,,,0,hard duricrust ex-sap,duricrust,100,
1286,4114849,0,1.0,,,,0,hard duricrust ex-sap,duricrust,100,
1286,4114969,0,5.0,,,,0,,,0,
1286,4114545,0,3.0,,,,0,,,0,
1286,4006337,0,2.0,,,,0,,,0,
1286,4053903,0,3.0,,,,0,,,0,
1286,4113716,0,5.0,,,,0,,,0,
1286,4114742,0,1.0,,,,0,40cm soil then saprolite,saprolite,101,
1286,4114742,0,1.0,,,,0,40cm soil then saprolite,saprolite,101,
1286,3774140,0,1.0,,,,0,,,0,
1286,4006356,0,3.0,,,,0,,,0,
1286,4113756,0,2.0,,,,0,,,0,
1286,4114943,0,2.0,,,,0,transported gravel lag,lag,101,
1286,4114943,0,2.0,,,,0,transported gravel lag,lag,101,
1286,4053850,0,1.0,,,,0,,,0,
1286,3880693,0,1.0,,,,0,bif scree.,banded_iron_formation,100,
1286,3880693,0,1.0,,,,0,bif scree.,banded_iron_formation,100,
1286,4113808,0,3.0,,,,0,Qtz metallic rubble,Other,53,
1286,4113808,0,3.0,,,,0,Qtz metallic rubble,Other,53,
1286,4114502,0,1.0,,,,0,,,0,
1286,4114663,0,2.0,,,,0,,,0,
1286,4078074,0,2.0,,,,0,,,0,
1286,4053951,0,2.0,,,,0,,,0,
