0,1
COMMENTS,RELIC TEXTURE.
Comments,relic texture evident in clay pieces
Comments,relic texture evident in clays
Comment,"""relict felspar phenocrysts altered to kaolinite, strong weathering along FRC"""
Comments,relict fgn-mgn granullar texture
Comments,relict fg spx text
Comments,relict foliation
COMMENTS,relict fsp
Comments,relict  gneissic fabric
Comment,relict granular/sometimes fol'td texture
Comment,"""relict granular texture preserved (mgn-fgn), greasy feel"""
Comments,"relict granular texture preserved (mgn-fgn), greasy feel"
Comments,relict mafic texture evident
Description,Relict massive CH band
Comment,"""relict massive medium grained weathered dolerite, EOH"""
Comments,"relict massive medium grained weathered dolerite, EOH"
Comments,relict nodular to pisolitic ironstone
Comments,relict olivines and weak xls texture
Comment,"""relict planar laminations, prob sed (ssh|) parent, EOH."""
Comments,"relict planar laminations, prob sed (ssh|) parent, EOH."
Comments,relict schistose texture
Comments,relict texture
Comments,relict texture apparent
Comments,relict texture evident
Comments,"""relict texture evident in clay pieces, mafic"""
Comments,relict texture suggests massive mafic
Comment,relief igneous test
Comment,relief med.gr igneous
Comments,relis c.g (sz)
Comments,Relitively abrupt exit of magnetite. Some trace magnetite. Dolerite dyke intrusion?
COMMENTS,RELOG 16300N WHEN AFTER RAIN
Comments,RE LOGGED
Comments,Relogged by MM 26/06/2014
Comments,Relogged by MM 26/06/2014; just clays
Comments,Relogged by MM 26/06/2014; non magnetic BIF?
Comment,"""rel sharp upper contact; consol granul/pebble breccia of felsic clasts; some clasts white, others beige; some clasts now green soapy clay.  Could be formerly silcreted now weathered; appears clast-suppd"""
Comment,"""Remainder of 1040.7 to 1047.5, feldspars decrease size and abundance d/h to contact."""
Comment,Remainder of 124 to 137.5m after intrusive.
Comment,"""Remains v. siliceous, minor veinous CL"""
Comment_2,REMARKABLY FRESH FGN MASSIVE MAFIC
Lith_Desc,rem.bk oxid. sulfides(2%)
Lith_Desc,rem.bk oxid. sulfides(2%)w.s.
Comments,rem buck vein quartz
Comments,reminent fpq class & qtz
Lith_Desc,remnant am in altered lt gn gm
Description,remnant banding
Description,Remnant banding
Comments,Remnant banding.
Comments,Remnant banding. 
Comments,remnant banding? approximate measurement
Comments,Remnant Bim showing surrounding cummingtonite replacement of Mt and Qz
Comments,REMNANT BIOTITE ??
Comments,REMNANT BROWNISH MICA
Comments,Remnant CH bands present
Lith_Desc,remnant ch in cl
Lith_Desc,remnant chlorite crystalsin fs
Comments,remnant cumulate texture evident
Comments,Remnant dolomite.
Comments,Remnant dolomite. 
D_stLITHCOMMENTS,Remnant dolomite textures throughout.
Comments,Remnant dolomite textures throughout. 
Comments,REMNANT FABRIC OF SH/FO
Comments,remnant fe sulphides
COMMENTS,Remnant glauconitic clay noduled within incoherent quartz sands
Description,Remnant layering
Comments,remnant mafic texture
Comments,remnant massive texture evident
Comments,Remnant Mt in minor oxidised Bifs.
Comments,Remnant Mt in oxidised amphibolite.
Comments,Remnant Mt in partly oxidised Bifs.
Comments,remnant ocelli+quench textures
comments,"""remnant pyx lathes, chlorite altered.  Core still broken."""
Lith_Desc,remnant qz mg
Comment,"""REMNANT SCHIST, CHERT"""
Comments,"""Remnants of digitate, laminated stromatolite fossils. """
Comments,"Remnants of digitate, laminated stromatolite fossils. "
Comments,Remnants of MVB ?
comments,"""Remnants of phyllosilicates, now Fe oxides"""
Comments,Remnants of quartz/carbonate veins throughout. 3.7m core loss from 30.2-36.2m
comments,remnant spinifex texture. Ch after pyx.
Lith_Desc,remnant sulfides
Lith_Desc,remnant sulfides (1%)
Comments,remnant texture evident
Comments,remnant texture evidentt
D_stLITHCOMMENTS,Remnant textures.
Comments,Remnant textures. 
Comments,Remnant textures some indurated clays.
Comments,remnant texture suggests gabbro
Comments,REMNANT UNWEATHERED MICAS
Description,Remobilised MT and AM (green) present within unit
Description,"""Re-mobilised section of almost pure MT, extreme magnetism"""
Comments,Remobilised silica from metasomatism of Auk unit?
Lith_Desc,rem. sulfides
Lith_Desc,"rem.sulfides,auriferous"
Lith_Desc,"rem. sulfides, sugary qtz"
Lith_Desc,"rem. sulfides, tr. clays"
Desc11,rep
Desc11,REP
Comment,repeated graded seq fol SDST-QZPH SDST-polymict pebble bx/CNGL; perv Si; abund rdd qtz<4mm often in Clt pebs; wispy Clt-ang Clt pebs<20mm//fol; mnr subrdd Si alt pum pebs; 909.2m vfg intense Clt band; mnr string sulph sub//fol
Comment,repeated graded seq SDST-QZPH SDST-QZPH poly peb bx/CNGL; abund subrdd qtz<3mm through cs zones often inside wispy-ang Clt clasts<20mm elong//fol; mnr subrdd-subang Si pum pebs through CNGL; abund dissem pyr<2mm
Comment,"""repeated SDST grading up to pebbly volc bx/congl of subrdd pref Si clasts<30mm; in congl bands clasts overprinted by wispy Se & surrounded by wispy Clt defining fol; abund subrdd qtz<3mm throughout, some assoc wispy Clt clots // fol through SDST"""
Comment,repeated sequence of SDST (banded I/p) to conglomerate?; mod fol congl of wk Si clasts<30mm in wispy Clt g'mass; patchy dissem qtz<3mm through congl; overprinted by Si I/p obscures clast margins
Comment,"""REPETATIVE DACITE LAVA SEQUENCE. FINE GRAINED, APHYRIC TOPS WITH NO FELDSPAR PHENO'S COURSENING TOWARDS THE BASE INTO A COURSE GRAINED FELDSPAR PHENO PHYRIC DACITE. RIP CLASTS PRESENT"""
Comment,"""repeted fining up sequence volc bx to sandstone, subang FSPH clasts<100mm at base, increasing FSPH & chl alt down hole (str chl alt clasts below 333m), scattered silic alt clasts, euhedral feld<4mm"""
Comments,replacement of incompetents? - py
Comment_2,replacement texture in places
Description,Represented by core loss
Description,Represent upper core loss of 1st 3m run
Comments,required to extract.  Hole
COMMENTS,RESEMBLES ALTN ZONE AT M1 - EOH
Comment,Resembles coarse sand
COMMENTS,RESEMBLES MINERALIZED HORIZON AT M1
Comments,resembles silcrete in texture
Comment,resembles tonalite? St silica alteration
COMMENTS,resid? clays
COMMENTS,resid. clays
COMMENTS,resid. clays+contamination
COMMENTS,resid clays+saprock
COMMENTS,resid. clays+saprock
COMMENTS,resid. hardpan
COMMENTS,resid. hardpan+clays?
COMMENTS,resid. laterite
COMMENTS,resid. laterite?
COMMENTS,resid. laterite+clays
Comments,RESID LAT FE RICH NODS MIN CY
COMMENTS,resid. /transp. interaface
COMMENTS,resid/transp. interface
COMMENTS,resid/transp. laterite
Comment,residual
comments,residual??
Lith_Desc,Residual
COMMENTS,Residual?
COMMENTS,RESIDUAL
Comments,RESIDUAL?
Comments,RESIDUAL??
Comments,Residual BIF
COMMENTS,Residual cap of quartz sandstone
Comments,residual clay
Comments,RESIDUAL CLAY AFTER U/M? - H2O INJECTION
Comment_2,RESIDUAL CLAY + FE INDURATED XIR?
description,RESIDUAL CLAY + MINOR GRAVEL - UPHOLE CONTAM??
Comment_2,RESIDUAL CLAY + MINOR TEXTURAL PRESERVATION.
COMMENTS,residual clays
COMMENTS,residual clays?
COMMENTS,residual clays and saprolite
Comments,residual clay sap
Comment_2,residual clay sap with montmorillonite type clays
COMMENTS,residual clays+hardpan
COMMENTS,residual clays+laterite
Comments,residual clays+qtz
COMMENTS,residual clays-saprock
COMMENTS,residual clays+saprock
Comment_2,RESIDUAL CLAYS & SAPROCK WITH ABDT APPLE GREEN EPIDOTE
COMMENTS,residual clays+saprolite
COMMENTS,residual clays+scree
COMMENTS,residual clays+vqz
Comment_2,residual clays with ferruginous fragments & some silcrete
Comment_2,residual clays with hard iron rich fragments
Comment_2,residual clays with hard ironstone bands
Comment_2,RESIDUAL CLAYS WITH INDURATED IRONSTONE FRAGMENTS
Comment_2,RESIDUAL CLAYS WITH IRONSTONE FRAGS
Comments,residual clay to saprolitic clay
Comment_2,residual clay with quartz veining
Comment_2,RESIDUAL CLAY WITH SOME IRONSTONE FRAGS
Comment,RESIDUAL - CONTAMINATED
Comments,RESIDUAL - CONTAMINATED WITH LPS/LAT
Comments,Residual cutanous laterite
COMMENTS,Residual (cutanous) nodular laterite
Comments,Residual cutanous nodular laterite
comments,residual definately
Comment,residual duricrust + weak calcrete
Comments,RESIDUAL - EOH
Comment,RESIDUAL - EOH - LOST SAMPLE RETURN
Comment,residual ferrug clays
Comment,"""residual, ferruginised fragments"""
Comments,residual ferruginous clays
Comments,residual ferruginous soil
Comments,residual fine grained quartz
Comment,residual gravel is shale
Comments,residual gravel & soil
COMMENTS,residual hardpan
Major Desc,residual hmc clays
Major Desc,residual indurated hmc ur saprolite
Comments,residual indurated sap clays
PRIM_DESCP,RESIDUAL LATERIT
Comments,residual laterite
COMMENTS,residual laterite?
Comments,Residual laterite
COMMENTS,RESIDUAL LATERITE
Comments,Residual laterite +/- alluvium
Comments,Residual laterite + pallid indurated saprolite
COMMENTS,residual laterite/saprock
COMMENTS,residual laterite - silcretised
COMMENTS,RESIDUAL LCZ
Comments,RESIDUAL LCZ/LMO AFTER U/M? - EOH - LOST RETURN EVEN WITH H2O INJECTION
Comments,RESIDUAL LMO?
Comments,RESIDUAL LMO - NOD LAT & LCZ
Comment,RESIDUAL LMO OR LCZ WITH LAT CONTAMINATION?
Comment,RESIDUAL LMO OR MOTTLED TRANSPORTED PROFILE??
Comments,RESIDUAL LMO OR TRANSPORTED LPS IN CY?
Comments,RESIDUAL LOWERMOST NOD LAT (WITH CUTANS) TO UPPER LMO TRANSITION?
Comments,RESIDUAL LPS
Comment,RESIDUAL LPS/NOD LAT
COMMENTS,RESIDUAL? LPS WITH CUTANS
Comment,RESIDUAL LSCA CONTAMINATED WITH DR WAXY CLAY?
Comment_2,residual mafic clay
Comment_2,residual mottle
Comment,residual mottled clays with lateritic nodules
Major Desc,residual mottled kaolin and hmc mottled zone.
Comments,Residual nod lat Silcretised saprolite
Comments,Residual nodular gravel
Comments,residual nodular laterite
Comments,Residual nodular laterite
Comments,Residual Nodular Laterite
COMMENTS,RESIDUAL NODULAR LATERITE
Comments,Residual nodular laterite + 10% LND
Comments,Residual nodular laterite + 10% LPZ
Comments,Residual nodular laterite - cutanous
COMMENTS,Residual nodular laterite + cutans
Comments,Residual nodular laterite (heavy)
Comments,Residual nodular laterite + indurated pallid clay
COMMENTS,Residual nodular laterite in green clay
Comments,Residual nodular laterite + pallid sap
Comments,Residual nodular laterite + pallid saprolite
Comments,Residual nodular laterite - pea sized
Comments,Residual nodular laterite + silcretised pallid clays
Comments,Residual nodular laterite + silcretised pallid saprolite
Comments,Residual nodular laterite with bucky quartz
Comments,Residual nodular laterite with FeO cutans
Comments,Residual nodular + pallid saprolite
Comments,residual or colluvial pisolitic laterite
Comments,RESIDUAL OR LOCALLY DERIVED
Comments,Residual or proximal laterite gravel
Comments,RESIDUAL OR TRANSPORTED?
Comments,Residual pallid saprolite
Comment_2,residual pisolitic ironstone with relict goethite cutans + clay
Comment_2,residual pisolitic laterite
Comments,"residual				Reg	Minjar Database.mdb tblGeology DavyhurstGBG_Database					hw
5227	Karara_C	RL127	15	17	Lm	LUU									Lm	C			or																			as above				Reg	Minjar Database.mdb tblGeology DavyhurstGBG_Database					hw
5228	Karara_C	RL127	17	19	Lm	LUU									Lm	C			or																			as above with apple green clays				Reg	Minjar Database.mdb tblGeology DavyhurstGBG_Database					hw
5229	Karara_C	RL127	19	22	Lk	LUU									Lk	C	L		GN	RD																		minor ferruginous fragments				Reg	Minjar Database.mdb tblGeology DavyhurstGBG_Database					hw
5230	Karara_C	RL127	22	23	Lk	LUU									Lk	C			gy																			"
Comments,RESIDUAL SACY AFTER ARKOSE?
Comment,residual sap clays
Comment,residual sap clays ex-dol
Comment_2,residual sap clays slightly ferrug
COMMENTS,residual saprock
COMMENTS,residual saprolite
Comment_2,RESIDUAL & SAPROLITIC CLAYS
COMMENTS,Residual silcretised laterite
Comments,RESIDUAL SILT & CLAY
Comment,"""residual slope, ang gvl slightly mgt"""
Comments,RESIDUAL SOIL AND FERRICRETE
Comment_2,residual soil + indurated sap
Comment,residual soil + mafic schist
Comment_2,residual soil on saprolitic clays
Comment_2,residual soil on slight slope with abdt basalt float
Comment,residual soil on subcropping mafic schist
Comment_2,residual soil on surface
Comment_2,residual soil on top of hill
Comment_2,residual soil with abdt basalt float on flat plain
Comment_2,residual soil with abdt um float
Comment_2,residual surface soil
Comments,RESIDUAL?/ TALUS SLOPE SCREE
Comment_2,residual to saprolitic clays
Comments,RESIDUAL TO SAPROLITIC CLAYS
Comment_2,residual upper saprolitic clays
Major Desc,"""residual very pale green ka, ch, non clays."""
COMMENTS,RESIDUAL - WATER INJECTION
COMMENTS,Residular cutanous nodular latertie
Comment,"""RESIDUUAL REGOLITH, MINOR CGV/RSP."""
COMMENTS,RES. IS & LATERITISED SAND
Comment,RESORBED QTZ AND PUMICE WITH SILICA HALO'S
Comment,Resorbed Qtz with white rims up to 2mm max
LAB_COMMENTS,RESPLIT COMBINED WITH 76
Lith_Desc,RESPONSE. SUGGESTS GABBRO MORE LIKELY LIMONITE
Comments,restore circulation by foam injection.
Comment,Retains high overall Si Alt.
Description,Retro chl (<2%)
Description,Retro Chl (~ 5%)
Description,Retro- chl (minor)
Description,Retro - chl (trace)
Description,Retrograde brown chlorite
Description,Retrograde chl
Description,Retrograde chl.
Description,Retrograde Chl
Description,Retrograde Chl.
Description,Retrograde chl. ~2%
Description,Retrograde Chl (<2%)
Description,Retrograde Chl (<5%)
Description,"""Retrograde chl. ~5%, Qtz vein"""
Description,Retrograde chlorite
Description,Retrograde chlorite (2%) 
Description,Retrograde chlorite (~5%)
Description,"""Retrograde chlorite, CPO amphiboles"""
Description,Retrograde chlorite (minor)
Description,Retrograde Chlorite (minor)
Description,Retrograde chlorite (trace)
Description,"""Retrograde CL-rich, pastel GRL appearance, wk. mag."""
COMMENTS,retrograde gneiss
COMMENTS,retrogrd G'schist mineralogy
Comment,Return of ww t alt poss dlt
Comments,"""Return to 190.6-195.22m but now starting to approach 'Best BIF Zone', Fw contact= ~198m"""
Comments,"""Return to fine-grained MT, as 188.3-191.4m"""
Comments,"""Return to moderately magnetic, cyclic banded BIF"""
Comments,Return to more wispy banding
Description,"""Return to str. cyclic banding 0.5-1cm thick, deform. gradually incr., high% QT veining and fract.: 147.5-192m, deform. peak: 149.8 -152.9m, >152.9m quickly returns to str. cyclic banding"""
Comments,Return to strong cyclic banding
Comments,"""Return to undeformed, uniform, cyclic CH-MT bands, Hw contact= ~185.1m"""
Comment,"""Reverse graded PMBX, no bedding or SLST intervals, SI spotting sparse to 2mm, sparse pumice to 1mm grades to common pumice clasts 1-2mm (irregular to subrounded) several clasts 4-5mm, trace CCP stringers192.9-194m with PA-I-CLT"""
Comment,"""Reverse graded, silica alt clasts, sparse occassional clasts sub angular and elongate siliceous, rare 1mm quartz, abundant Si spotting or GG4 quartz?"""
Comment,"""REVERSE GRADING, FOM, subrounded to subangular clasts"""
Comment,"""Reverts to FG, weakly siliceous basaltic saprock"""
Comment,Reverts to MBA
Comment,Reverts to strongly weathered tonalite
Comment,"""Reverts to weakly siliceous, slightly weathered FTO"""
Comment,Reverts to weathered brown FTO
Comment,Revert to brown clayey saprolite
Comment,"""Revert to grey-white, semi coherent saprolite"""
Comment,Revert to unidentifiable vv weathered LFs
Comment,Revert to weakly coherent powdery sapolite w. minor Qtz veining
Comment,"""Revert to white, semi coherent saprolite"""
Comment,"""rewkd volc bx dacite, subrdd clasts<30mm, dis clots CLT<2mm in SDST overprints clast and g'mass obscures margins, pyr dis clots & fine stringers, 1060.75-1060.9m mnr SDST str SI, 1063.2 str shearing qz vn & SE"""
COMMENTS,reworked laterite
COMMENTS,reworked pisolites
Comment,"""reworked volc clasts in sand matrix, subrdd VDAC clasts <100mm, SI & CA of g'mass, euhedral feld <5mm ghosted"""" by CLT, 122-127 wk perv & vn selvedge biot alt, bands clasts pref orient // FOW common down hole, wk goethite on fractures"""""""
COMMENTS,re xstalised magnetite 0.5 cm xstals
COMMENTS,rexstalised mag up to 0.5cm.
Comment,Re-xtalised  clt to 2cm
Comment_2,REXTALLIZED QZ & CHERT WITH ABDT DS S IN BLEACHED CLAYS
Gen_Desc2,RFG
PRIM_DESCP,R/FI
PRIM_DESCP,R/Fv
Description,"Rgenn/grey clays, moderate-weak weathering, fine-grained granulite, mafic."
description, + RGV             
Comments,+ RGV
COMMENTS,RH
COMMENTS,RH?
COMMENTS,RH0
COMMENTS,RH0 AS ABOVE
COMMENTS,RH0 AS ABOVE - MINOR OXIDATION ALONG FRACTU
COMMENTS,RH0 EOH
COMMENTS,RH0 EXTREMELY GREASY - SUBGOSSANOUS ORANGE
COMMENTS,RH0 NON GREASY
COMMENTS,RH0 OPAQUE CHALCEDONIC SILICA
COMMENTS,RH1
COMMENTS,RH1 BIF/CHERT/QTZ RUBBLE
COMMENTS,RH1 PLUS SHINY BLACK LAG
COMMENTS,RH1 SHINY BLACK LAG
COMMENTS,RH1 VIRTUALLY NO SAMPLE RETURN
COMMENTS,RH2
COMMENTS,RH23AS ABOVE - DOMINANTLY MUD
COMMENTS,RH2 AS ABOVE
COMMENTS,RH2 CHIPS EXTREMELY RARE
COMMENTS,RH2 MODERATELY GREASY
COMMENTS,RH2 VERY MINOR RUBBLE
COMMENTS,RH2 V POOR SAMPLE RETURN
COMMENTS,RH3
COMMENTS,RH3 AS ABOVE
COMMENTS,RH3 AS ABOVE - CHIPS FRESH
COMMENTS,RH3 BIF/CHERT/QTZ DISTAL SCREE RUBBLE
COMMENTS,RH3 BIF/CHERT/QTZ SCREE/RUBBLE TO COBBLE SI
COMMENTS,RH3 BIF/CHERT RUBBLE AND MINOR SHINY BLACK
COMMENTS,RH3 CGN ANGULAR BRECCIA FRAGMENTS OF VFGN B
COMMENTS,RH3 COBBLE SIZED BIF/QTZ SCREE/RUBBLE - DIS
COMMENTS,RH3 DOMINANTLY MUD
COMMENTS,RH3 MATRIX AGGREGATES OF STIB/APY NEEDLES W
COMMENTS,RH3 MINOR FINE SHINY BLACK LAG
COMMENTS,RH3 SCREE CONTAMINATION?
COMMENTS,RH4
COMMENTS,RH 4
COMMENTS,RH48
COMMENTS,RH4 ALTERATION - TALC/CARBONATE/SILICATE AL
COMMENTS,RH4 ALTERNATE SILICA RICH AND CHLORITE RICH
COMMENTS,RH4 AS ABOVE
COMMENTS,RH4 AS ABOVE - THIS MAY BE A SILTSTONE (EXT
COMMENTS,RH4 BIF/CHERT/QTZ RUBBLE
COMMENTS,RH4 CEMENTED SANDY CLAY AND MINOR RUBBLE
COMMENTS,RH4 CHIPS RARE - DOMINANTLY MUD
COMMENTS,RH4 CLAY STILL DOMINANT - BUT CHIPS FRESH
COMMENTS,RH4 DBR LIMONITIC HARDBANDS - WATER INJECTI
COMMENTS,RH4 DGY QTZ
COMMENTS,RH4 DOMINANTLY MUD
COMMENTS,RH4 EOH
COMMENTS,RH4 FOLIATED CGN? MAFIC? ROCK - CHIPS STILL
COMMENTS,RH4 FOLIATED CGN? MAFIC? ROCK - LSAP DOMINA
COMMENTS,RH4 GRAVELLY LAG
COMMENTS,RH4 MINOR BIF/SCI/QTZ RUBBLE ON SURFACE
COMMENTS,RH4 OXIDIZED ALONG FRACTURES
COMMENTS,RH4 POOR CHIP RETURN
COMMENTS,RH4 POOR RECOVERY
COMMENTS,RH4 STRONGLY SHEARED ZONE IN MGO?
COMMENTS,RH4 WATER INJECTION - MUD DOMINANT - LESS T
COMMENTS,RH5
COMMENTS,RH55
COMMENTS,RH5 AS ABOVE
COMMENTS,RH5 AS ABOVE BUT BLEACHED
COMMENTS,RH5 AS ABOVE BUT WET
COMMENTS,RH5 AS ABOVE - META SEDIMENT? AND CHERT?
COMMENTS,RH5 AS ABOVE - V FINELY LAMINATED SILICA &
COMMENTS,RH5 BIF & QZ SCREE OR RUBBLE (TO COBBLE SIZ
COMMENTS,RH5 CHERT/BIF RUBBLE ABUNDENT
COMMENTS,RH5 CHIPS BECOMING MORE ABUNDENT - EOH
COMMENTS,RH5 DOMINANTLY MUD
COMMENTS,RH5 DOMINANTLY MUD - CHIPS INCREASING
COMMENTS,RH5 EOH
COMMENTS,"""RH5 EXTREMELY FGN TO APHANITIC, FOS TO FIS"""
COMMENTS,RH5 EXTREMELY FGN TO APH MASSIVE BLOCKY SIL
COMMENTS,RH5 FE-STAINED WHITE/GREY QTZ
COMMENTS,RH5 INSITU LSZ
COMMENTS,RH5 LOOSE NOD LAT
COMMENTS,RH5 LOOSE NOD LAT AND LPS
COMMENTS,RH5 META SEDIMENT - QTZ DOMINANT
COMMENTS,"""RH5 MINOR CHIPS - EXTREMELY FGN, BLOCKY & F"""
COMMENTS,RH5 OXIDIZED ALONG FRACTURES - SHEARED/CHIL
COMMENTS,RH5 RECOVERY IMPROVING
COMMENTS,RH5 SCHIST AFTER MAFIC ROCK
COMMENTS,RH5 SILICIFIED LSAP OR CEMENTED SAND?
COMMENTS,RH5 SIMILAR TO 117.5 - 123.5
COMMENTS,RH5 SIMILAR TO ABOVE BUT LGG/MGY - NOT TALC
COMMENTS,RH5 SOME MASSIVE APY/STIBNITE - ALSO COLUMN
COMMENTS,RH5 STRONGLY FOLIATED GABBRO? - CGN QTZ(TO
COMMENTS,RH5 STRONGLY FOLIATED TALC/CARBONATE/SILICA
COMMENTS,RH5 STRONGLY SILICIFIED ALTERED ZONE AFTER
COMMENTS,RH5 VERY GREASY
COMMENTS,RH5 V FGN SACCHAROIDAL QTZ AND AMPHIBOLE?
COMMENTS,"""RH5 VFGN SULPHIDE - CPY/APY/GA/STB? - DRB,D"""
COMMENTS,RH5 V SMALL PISOLITHS
COMMENTS,RH5 WEAKLY TO MODERATELY GREASY
COMMENTS,RH5 WHITE QTZ
COMMENTS,RH6
COMMENTS,RH63AS ABOVE
COMMENTS,RH63CONTAMINATED? WITH DR/DOR FGN CHIPS
COMMENTS,RH64EOH - CONTAMINATED?
COMMENTS,RH65
COMMENTS,RH6 ABUNDENT CHIPS - VARIABLY BLEACHED
COMMENTS,RH6 AS ABOVE
COMMENTS,RH6 AS ABOVE BUT MORE SULPHIDIC AND LESS? S
COMMENTS,RH6 AS ABOVE - NO PY
COMMENTS,RH6 AS ABOVE - OXIDIZED ALONG FRACTURES
COMMENTS,RH6 AS ABOVE - TRANSPORTED
COMMENTS,RH6 BIF/CHERT/QTZ SCREE RUBBLE
COMMENTS,RH6 BIF/CHERT/QTZ SCREE/RUBBLE
COMMENTS,RH6 DEFINATE BIF
COMMENTS,RH6 D GY QTZ
COMMENTS,RH6 EOH
COMMENTS,RH6 FGN DISSEMINATED PYRITE - EOH
COMMENTS,RH6 FGN MAFIC ROCK? - FGN VUGS WHERE CARBON
COMMENTS,RH6 FGN SULPHIDE - PYRITE
COMMENTS,RH6 GOOD CHIP RETURN
COMMENTS,RH6 GRAVELLY LAG
COMMENTS,RH6 GREASY
COMMENTS,RH6 INSITU
COMMENTS,RH6 INSITU?
COMMENTS,RH6 MASSIVE FGN SILICEOUS/QTZ ZONE
COMMENTS,RH6 META DOLERITE - LOCAL CHLORITIC SCHIST
COMMENTS,RH6 MINOR RUBBLE
COMMENTS,RH6 MUD
COMMENTS,RH6 NON GREASY
COMMENTS,RH6 NON TO WEAKLY GREASY
COMMENTS,RH6 POOR RECOVERY - MUDDY
COMMENTS,RH6 POSSIBLE MINERALIZD HORIZON?
COMMENTS,RH6 PY PLUS APY?/ST?/GA? - SILVERY GREY SUL
COMMENTS,RH6 SILICA CLASTS IN MARTIX APY/SB/GA
COMMENTS,RH6 SILICEOUS APHANITIC IRONSTAINED SILICA
COMMENTS,RH6 STRONGLY FOLIATED MAFIC ROCK? - EOH
COMMENTS,RH6 WEAKLY GREASY
COMMENTS,RH7
COMMENTS,RH72
COMMENTS,RH72AS ABOVE - OXIDIZED ALONG FRACTURES OR
COMMENTS,RH73
COMMENTS,RH73AS ABOVE
COMMENTS,RH73GY CLAY CONTAMINATION FROM PREVIOUS HOL
COMMENTS,RH74CONTAMINATED OR OXIDIZED ALONG FRACTURE
COMMENTS,RH7 ANGULAR CHERT AND QTZ - RUBBLE OR INSIT
COMMENTS,"""RH7 APY/STIB/PY/CPY - EUHEDRAL APY TO 3mm,"""
COMMENTS,RH7 AS ABOVE
COMMENTS,RH7 AS ABOVE AND IN QTZ
COMMENTS,RH7 AS ABOVE - BUT NO OXIDATION
COMMENTS,RH7 AS ABOVE BUT NO OXIDATION
COMMENTS,RH7 AS ABOVE - DOMINANTLY EUHEDRAL PY WITH
COMMENTS,RH7 AS ABOVE - MINOR STRINGERS OF M APPLE G
COMMENTS,RH7 AS ABOVE PLUS FGN DS PY
COMMENTS,RH7 AS ABOVE - WATER INJECTION TO APPROX 12
COMMENTS,RH7 A STRONGLY WEATHERED BIF HORIZON
COMMENTS,RH7 CHALCEDONIC/AGATE CHIPS - RUBBLE OR LSZ
COMMENTS,RH7 CY OR LMO? FE-STONE IN CY
COMMENTS,RH7 DISSEM AGGREGATES OF DOMINANTLY SILVER-
COMMENTS,RH7 D/M BR FE-RICH SILICEOUS INDURATED HARD
COMMENTS,RH7 DOMINANTLY PY WITH SUBSIDIARY GA/STIB/A
COMMENTS,RH7 D SILVERY GREY SUPHIDE - GA/STIB/APY?
COMMENTS,RH7 EOH
COMMENTS,RH7 EUHEDRAL (CUBIC?) MAGNETITE IN CHALCEDO
COMMENTS,RH7 EXTREMELY FGN PYRITE
COMMENTS,RH7 EXTREMELY SHEARED ZONE
COMMENTS,RH7 FGN MAFIC ROCK - OXIDIZED ALONG FRACTUR
COMMENTS,RH7 FGN PY/APY/STIB? IN TA/CB/SILICATE? ALT
COMMENTS,RH7 GRAVEL OR LAG
COMMENTS,RH7 GREASY
COMMENTS,RH7 INTRUSIVE ARCHAEAN GABBRO
COMMENTS,RH7 MINOR ZONES OF MATRIX PO WITH SUBSIDIAR
COMMENTS,RH7 MOTTLED SAND AND GRAVEL DEPOSITE? - RND
COMMENTS,RH7 NON GREASY
COMMENTS,RH7 OXIDIZED ALONG FRACTURES
COMMENTS,RH7 SILCRETE AND OR CALCRETE
COMMENTS,RH7 SILICEOUS APHANITIC FE-STONE
COMMENTS,RH7 SMALL DOR/R CHIPS WITH DY SKINS - LATER
COMMENTS,RH7 START OF MINERALIZED HORIZON
COMMENTS,RH7 START OF MINERALIZED HORIZON SEQUENCE?
COMMENTS,RH7 STRINGERS OF M APPLE GREEN ALTN - MALAC
COMMENTS,RH7 TALC/CB/SILICATE ALTN
COMMENTS,RH7 TRANSPORTED OR INSITU?
COMMENTS,RH7 TRUE SILCRETE
COMMENTS,"""RH7 VARIABLE RECOV, COLLAR BLOWING OUT, HOL"""
COMMENTS,RH7 V FGN QTZ?
COMMENTS,RH7 WEAKLY GREASY - INSITU
COMMENTS,RH7 WEAKLY TO NON GREASY
COMMENTS,RH8
COMMENTS,RH8?
COMMENTS,RH82
COMMENTS,RH83
COMMENTS,RH84LGY CLAY CONTAMINATION FROM PREVIOUS HO
COMMENTS,RH85
COMMENTS,RH85CONTAMINATED WITH CLAY LINING OF CYCLON
COMMENTS,RH86
COMMENTS,RH8 A BIF HORIZON?
COMMENTS,RH8 ABUNDENT GRAVELLY LAG
COMMENTS,RH8 ABUNDENT SHINEY BLACK LAG GRAVEL
COMMENTS,RH8 AFTER BIF??
COMMENTS,RH8 AFTER FGN MAFIC ROCK?
COMMENTS,RH8 ALSO DY
COMMENTS,RH8 ALTERED/SHEARED MAFIC ROCK?
COMMENTS,RH8 ANGULAR CHERT AND QTZ - RUBBLE OR INSIT
COMMENTS,RH8 APHANITIC SILICEOUS FE-STONE - AFTER BI
COMMENTS,RH8 APH SILICEOUS CHIPS - WEATHERED BIF?
COMMENTS,RH8 AS ABOVE
COMMENTS,RH8 AS ABOVE - GRAIN SUPPORTED FGN (SACCHAR
COMMENTS,RH8 BIF OR OTHER FINELY LAMINATED SEDIMENT
COMMENTS,RH8 CHLORITIC SCHIST - V WEAKLY GREASY - PO
